galaxy_num,system_num,name,x,y,economy_id,economy,govtype_id,govtype,techlev,productivity,radius,population,description
5,42,RERIZA,182,57,1,Average Ind,4,Communist,11,26496,6582,5,"The world Reriza is reasonably noted for Zero-G cricket and Rerizaian evil brandy."
5,43,LADILA,210,68,4,Mainly Agri,5,Confederacy, 9,18144,4306,5,"This planet is beset by dreadful earthquakes."
5,44,QUUSANRI,88,149,5,Rich Agri,3,Dictatorship, 5,7000,5464,3,"The planet Quusanri is cursed by killer mountain lobstoids."
5,45,GEISON,158,251,3,Mainly Ind,6,Democracy,10,25760,3742,5,"Geison is reasonably notable for its fabulous cuisine but plagued by evil tree fishs."
5,46,ISRITE,96,255,7,Poor Agri,1,Feudal, 2,1560,6240,1,"This planet is  noted for its exciting sit coms."
5,47,BEESVE,152,124,4,Mainly Agri,4,Communist, 6,11136,3736,3,"The world Beesve is most well known for its exotic night life."
5,48,ENTEXE,19,86,6,Average Agri,4,Communist, 7,8960,3347,4,"The world Entexe is scourged by deadly edible grubs."
5,49,ATBIARXE,50,34,2,Poor Ind,1,Feudal, 9,11520,3122,4,"The planet Atbiarxe is cursed by deadly civil war."
5,50,RALEOR,34,170,2,Poor Ind,6,Democracy,11,31360,3874,6,"The planet Raleor is scourged by killer edible  ILLEBIoids."
5,51,ESENMA,143,89,1,Average Ind,3,Dictatorship,12,24696,5263,6,"The world Esenma is most well known for its great dense forests."
5,52,ZAVEXE,7,75,3,Mainly Ind,5,Confederacy,11,24696,3847,6,"Zavexe is mildly well known for its hoopy casinos."
5,53,VEVEESVE,61,162,2,Poor Ind,4,Communist, 9,19968,4413,4,"The world Veveesve is a dull world."
5,54,LALALE,86,201,1,Average Ind,3,Dictatorship,11,22680,4182,5,"This planet is reasonably famous for the Lalalian evil Aoid."
5,55,ZAENZA,237,33,1,Average Ind,2,Multi-gov, 9,15552,4077,4,"The world Zaenza is  fabled for its ancient Zaenzaian DLOET plant plantations and Zero-G cricket."
5,56,BEBELEUS,27,4,4,Mainly Agri,6,Democracy,10,22560,3611,5,"This world is a tedious little planet."
5,57,ISSODIEN,40,161,1,Average Ind,7,Corporate State,11,38808,6184,6,"This planet is a tedious little planet."
5,58,BICERI,50,45,7,Poor Agri,0,Anarchy, 3,1536,4402,2,"This world is very notable for its inhabitants' ingrained shyness."
5,59,REEDATED,10,30,6,Average Agri,1,Feudal, 5,3840,6410,3,"The planet Reedated is reasonably fabled for its exciting  Reedatedian evil brandy  and its fabulous  lethal ZILESDI gargle blasters ."
5,60,GEDIESQU,152,209,1,Average Ind,7,Corporate State,11,38808,3736,6,"The world Gediesqu is most famous for the Gediesquian spotted wolf."
5,61,ENTIZARE,250,201,1,Average Ind,2,Multi-gov,10,17280,3578,5,"Entizare is very fabled for its unusual oceans."
5,62,ARRITI,206,228,4,Mainly Agri,5,Confederacy, 9,18144,5582,5,"The planet Arriti is most famous for its pink oceans."
5,63,LADIGESO,96,151,7,Poor Agri,0,Anarchy, 1,768,4192,1,"The world Ladigeso is a dull place."
5,64,EDXEXE,39,195,3,Mainly Ind,0,Anarchy, 8,7168,4903,4,"The planet Edxexe is cursed by dreadful civil war."
5,65,XELE,93,66,2,Poor Ind,5,Confederacy,10,25344,3421,5,"This world is mildly famous for its pink oceans and mud hockey."
5,66,BIARRA,36,64,0,Rich Ind,2,Multi-gov, 9,16800,4388,4,"This planet is a tedious little planet."
5,67,ZAONESDI,133,212,4,Mainly Agri,7,Corporate State, 9,23232,3973,5,"This world is plagued by frequent solar activity."
5,68,VEREEN,205,169,3,Mainly Ind,1,Feudal, 7,8120,4557,3,"Vereen is a revolting little planet."
5,69,TILEER,151,178,2,Poor Ind,0,Anarchy, 9,8960,4759,4,"The world Tileer is reasonably noted for its inhabitants' eccentric shyness."
5,70,TETIRI,10,208,0,Rich Ind,7,Corporate State,14,52800,5898,7,"Tetiri is mildly well known for its hoopy night life."
5,71,USORBELA,50,30,6,Average Agri,6,Democracy, 7,11840,4914,4,"The world Usorbela is very noted for its pink oceans but cursed by occasional earthquakes."
5,72,XEMAGEAT,245,19,3,Mainly Ind,2,Multi-gov, 7,10080,3573,3,"The world Xemageat is beset by deadly earthquakes."
5,73,ONRACE,145,67,3,Mainly Ind,3,Dictatorship, 8,13720,6801,4,"Onrace is reasonably notable for its unusual tropical forests but scourged by frequent civil war."
5,74,ENERTE,57,101,5,Rich Agri,4,Communist, 6,9600,3385,3,"Enerte is most noted for its inhabitants' eccentric love for poetry and its inhabitants' wierd shyness."
5,75,MASOEN,63,188,4,Mainly Agri,5,Confederacy,10,19872,5695,5,"This planet is  noted for mud tennis."
5,76,ONTITEEN,101,82,2,Poor Ind,3,Dictatorship, 9,17024,6757,4,"This planet is reasonably famous for its inhabitants' ancient mating traditions."
5,77,BIRADI,210,156,4,Mainly Agri,6,Democracy, 9,20640,4562,5,"The planet Biradi is mildly notable for its inhabitants' unusual silliness."
5,78,MALEVE,72,13,7,Poor Agri,1,Feudal, 2,1560,5704,1,"The world Maleve is very noted for its ancient I  XE tulip plantations but cursed by unpredictable solar activity."
5,79,ANLALA,163,246,6,Average Agri,4,Communist, 7,8960,5795,4,"This planet is very well known for vicious ROUAB brew and its vast oceans."
5,80,ATDICE,70,117,5,Rich Agri,4,Communist, 7,10880,3142,4,"This planet is a tedious little planet."
5,81,VEONQUAT,132,229,7,Poor Agri,1,Feudal, 2,1560,4484,1,"Veonquat is reasonably notable for its great volcanoes but plagued by lethal spotted yaks."
5,82,MATIRA,177,26,2,Poor Ind,6,Democracy,10,28800,5809,5,"The world Matira is reasonably noted for its inhabitants' exceptional love for tourists."
5,83,GEERIN,119,20,4,Mainly Agri,3,Dictatorship, 9,13440,3703,5,"This planet is reasonably famous for its inhabitants' exceptional loathing of casinos."
5,84,TEESBI,32,76,4,Mainly Agri,5,Confederacy, 7,14688,5920,4,"The planet Teesbi is reasonably noted for its inhabitants' eccentric shyness and Teesbian evil juice."
5,85,ISATANAR,109,198,6,Average Agri,4,Communist, 5,6912,6253,3,"Isatanar is cursed by killer edible talking treeoids."
5,86,TIISON,202,27,3,Mainly Ind,3,Dictatorship, 9,15288,4810,4,"This planet is beset by a evil disease."
5,87,ERGESO,243,95,7,Poor Agri,2,Multi-gov, 5,3744,3059,3,"Ergeso is a revolting dump."
5,88,CESOUSLA,218,103,7,Poor Agri,6,Democracy, 6,8160,4314,4,"The world Cesousla is  notable for its wierd tropical forests and Cesouslaian evil juice."
5,89,BIZALEIN,245,104,0,Rich Ind,7,Corporate State,13,49280,4597,7,"The planet Bizalein is most famous for its vast rain forests."
5,90,ENONIS,204,225,3,Mainly Ind,0,Anarchy, 5,4480,3532,2,"Enonis is an unremarkable dump."
5,91,INQUVERI,111,29,7,Poor Agri,1,Feudal, 5,3000,5999,3,"This world is ravaged by occasional solar activity."
5,92,AZAENBI,190,22,6,Average Agri,7,Corporate State, 8,14784,6846,5,"This planet is beset by a lethal disease."
5,93,ISVEQURE,38,114,2,Poor Ind,2,Multi-gov, 9,14208,6182,4,"The world Isvequre is very noted for its pink oceans but cursed by a deadly disease."
5,94,ESED,206,122,2,Poor Ind,5,Confederacy,11,27648,3022,6,"Esed is a revolting little planet."
5,95,CELEAREN,99,152,2,Poor Ind,0,Anarchy, 9,8960,4195,4,"This world is mildly well known for Celearenian wolf meat and its ancient Celearenian I tulip plantations."
5,96,RIANIN,114,106,2,Poor Ind,0,Anarchy, 8,7936,6514,3,"This world is very notable for its inhabitants' ingrained silliness and its wierd rock formations."
5,97,AXEED,166,12,4,Mainly Agri,5,Confederacy, 9,18144,6822,5,"The world Axeed is  fabled for its exciting  Zero-G cricket  and its fabulous  vicious Z  AB brew ."
5,98,CEUSED,202,56,0,Rich Ind,2,Multi-gov,11,20640,4298,5,"The world Ceused is reasonably noted for its inhabitants' eccentric shyness and its inhabitants' eccentric shyness."
5,99,BICEENON,102,24,0,Rich Ind,7,Corporate State,14,52800,4454,7,"The world Biceenon is a dull place."
5,100,TIUSON,255,50,2,Poor Ind,1,Feudal,10,12800,4863,5,"This world is a tedious place."
5,101,BIZAAR,191,223,7,Poor Agri,0,Anarchy, 4,1920,4543,2,"The planet Bizaar is most famous for the Bizaarian spotted shrew."
5,102,BISOGE,150,170,2,Poor Ind,7,Corporate State,12,38016,4502,6,"Bisoge is  well known for the Bisogian spotted shrew but plagued by evil tree leopards."
5,103,TEATRIIN,49,227,3,Mainly Ind,6,Democracy, 9,23520,5937,5,"Teatriin is mildly well known for its exotic night life and Teatriinian D juice."
5,104,TEUSATVE,204,254,6,Average Agri,2,Multi-gov, 3,3264,6092,2,"The world Teusatve is  notable for its wierd exuberant forests and its inhabitants' eccentric shyness."
5,105,ERORLE,86,17,1,Average Ind,3,Dictatorship,11,22680,2902,5,"The planet Erorle is  well known for its inhabitants' wierd silliness but ravaged by occasional earthquakes."
5,106,CEENGE,235,161,1,Average Ind,4,Communist,12,28800,4331,6,"This world is most notable for its fabulous cuisine but beset by occasional civil war."
5,107,ATATON,155,67,3,Mainly Ind,5,Confederacy,11,24696,3227,6,"This world is ravaged by unpredictable civil war."
5,108,BEVEINVE,162,31,7,Poor Agri,3,Dictatorship, 5,4536,3746,3,"The world Beveinve is  fabled for its exciting sit coms and its fabulous monkey steak."
5,109,ORTEMA,246,76,4,Mainly Agri,6,Democracy, 9,20640,5366,5,"This world is a revolting little planet."
5,110,USLAON,97,43,3,Mainly Ind,1,Feudal, 7,8120,4961,3,"Uslaon is cursed by vicious mountain beasts."
5,111,BEATZA,158,127,7,Poor Agri,4,Communist, 5,5376,3742,3,"Beatza is reasonably well known for the Beatzaian tree grub but ravaged by unpredictable civil war."
5,112,ONDITI,169,164,4,Mainly Agri,4,Communist, 7,12672,6825,4,"The world Onditi is reasonably noted for mud tennis and its ancient mountains."
5,113,MAESQUA,197,183,7,Poor Agri,1,Feudal, 3,2040,5829,2,"The world Maesqua is reasonably noted for its inhabitants' eccentric love for tourists and the Maesquaian edible grub."
5,114,BEIS,111,154,2,Poor Ind,6,Democracy,12,33920,3695,6,"This planet is reasonably famous for its inhabitants' exceptional loathing of food blenders."
5,115,DIRIIS,80,224,0,Rich Ind,3,Dictatorship,10,22400,6224,5,"This planet is  noted for its fabulous goat soup."
5,116,CEINAN,105,93,5,Rich Agri,5,Confederacy, 7,12600,4201,4,"This world is very notable for the Ceinanian edible arts graduate and its unusual dense forests."
5,117,RATEISRE,140,251,3,Mainly Ind,4,Communist, 7,14336,3980,4,"The planet Rateisre is an unremarkable dump."
5,118,USLAIN,110,125,5,Rich Agri,3,Dictatorship, 7,9240,4974,4,"The world Uslain is reasonably famous for the Uslainian spotted wolf."
5,119,INGEQU,234,172,4,Mainly Agri,2,Multi-gov, 7,8928,6122,3,"The world Ingequ is beset by dreadful earthquakes."
5,120,USINRIBE,202,218,2,Poor Ind,6,Democracy,11,31360,5066,6,"This planet is beset by deadly earthquakes."
5,121,ONENCEVE,179,62,6,Average Agri,7,Corporate State, 9,16192,6835,5,"Onenceve is an unremarkable dump."
5,122,DIESDI,150,165,7,Poor Agri,0,Anarchy, 3,1536,6294,2,"The planet Diesdi is an unremarkable dump."
5,123,QUINMABE,196,45,7,Poor Agri,1,Feudal, 2,1560,5572,1,"This planet is very well known for its inhabitants' wierd shyness and the Quinmabian mountain NSE  oid."
5,124,INMAARXE,19,107,3,Mainly Ind,7,Corporate State,12,33880,5907,6,"The planet Inmaarxe is scourged by killer mountain AABoids."
5,125,EDCEON,66,42,2,Poor Ind,2,Multi-gov, 9,14208,4930,4,"The world Edceon is mildly noted for its ancient mountains but ravaged by occasional solar activity."
5,126,CECEAR,255,32,0,Rich Ind,5,Confederacy,14,41760,4351,7,"This planet is most notable for its fabulous  ZUS  ET gargle blasters  but cursed by a deadly disease."
5,127,CEBILEDI,85,170,2,Poor Ind,0,Anarchy, 7,6912,4181,3,"The planet Cebiledi is scourged by killer edible arts graduates."
5,128,LAZASO,237,33,3,Mainly Ind,0,Anarchy, 6,5376,4333,3,"This world is a tedious place."
5,129,INBE,224,231,7,Poor Agri,5,Confederacy, 4,5400,6112,3,"This planet is plagued by frequent earthquakes."
5,130,LAVEMA,160,64,0,Rich Ind,2,Multi-gov, 9,16800,4256,4,"Lavema is reasonably well known for the Lavemaian spotted wolf but beset by deadly solar activity."
5,131,EDANMA,54,107,3,Mainly Ind,7,Corporate State,11,31416,4918,6,"Edanma is ravaged by unpredictable solar activity."
5,132,SOBEAN,96,203,3,Mainly Ind,1,Feudal, 6,7000,4704,3,"Sobean is cursed by vicious killer cats."
5,133,CEEDRA,214,27,3,Mainly Ind,0,Anarchy, 7,6272,4310,3,"This planet is plagued by occasional solar activity."
5,134,ONSOOR,82,148,4,Mainly Agri,7,Corporate State,10,25344,6738,6,"Onsoor is most noted for the Onsoorian evil arts graduate and its fabulous  D  RE water ."
5,135,ORORBE,31,185,1,Average Ind,6,Democracy,13,40320,2847,7,"This planet is mildly fabled for its inhabitants' ingrained shyness but scourged by dreadful solar activity."
5,136,SOLAERIN,211,249,1,Average Ind,2,Multi-gov,11,19008,4819,5,"This world is a tedious place."
5,137,ATREDI,12,240,0,Rich Ind,3,Dictatorship,10,22400,3084,5,"This world is very fabled for its ancient mountains."
5,138,ESZAAN,205,237,5,Rich Agri,4,Communist, 6,9600,5325,3,"The world Eszaan is reasonably noted for Zero-G hockey and its inhabitants' ingrained shyness."
5,139,SOMATE,232,219,3,Mainly Ind,5,Confederacy, 8,18648,4840,4,"Somate is an unremarkable planet."
5,140,EDZADIAR,16,252,4,Mainly Agri,3,Dictatorship, 6,9408,4880,3,"Edzadiar is very notable for the Edzadiarian tree grub."
5,141,TEBEOR,10,13,5,Rich Agri,6,Democracy, 8,16000,5898,5,"Tebeor is mildly well known for its hoopy night life."
5,142,VEOROR,169,89,3,Mainly Ind,1,Feudal, 7,8120,4521,3,"This world is ravaged by occasional solar activity."
5,143,ANRIGE,137,25,1,Average Ind,4,Communist,10,24192,5769,5,"The planet Anrige is a boring world."
5,144,RIRIQU,61,227,3,Mainly Ind,4,Communist, 8,16128,6461,4,"This world is  fabled for its ancient R tulip plantations."
5,145,ERXEARIS,247,154,2,Poor Ind,1,Feudal,10,12800,3063,5,"The planet Erxearis is most famous for the Erxearisian deadly lobstoid and the Erxearisian spotted shrew."
5,146,ARBEAN,93,42,2,Poor Ind,6,Democracy,10,28800,5469,5,"This planet is  fabled for its fabulous cuisine."
5,147,SOTERI,25,187,3,Mainly Ind,3,Dictatorship, 8,13720,4633,4,"This world is a revolting dump."
5,148,ISRION,226,126,6,Average Agri,5,Confederacy, 7,10368,6370,4,"This world is reasonably well known for its great volcanoes but ravaged by a vicious disease."
5,149,ANTIAXE,156,63,7,Poor Agri,4,Communist, 3,3840,5788,2,"This world is plagued by frequent earthquakes."
5,150,ARTEAR,66,239,7,Poor Agri,3,Dictatorship, 5,4536,5442,3,"The world Artear is a boring planet."
5,151,EDBEIS,209,10,2,Poor Ind,2,Multi-gov, 8,12672,5073,4,"Edbeis is an unremarkable planet."
5,152,QULECELE,233,93,5,Rich Agri,6,Democracy, 7,14400,5609,4,"The planet Qulecele is reasonably fabled for Zero-G hockey and its inhabitants' ingrained silliness."
5,153,USAORER,97,37,5,Rich Agri,7,Corporate State, 8,18040,4961,5,"This planet is reasonably famous for its inhabitants' exceptional loathing of sit coms."
5,154,ORGEIN,144,121,3,Mainly Ind,0,Anarchy, 5,4480,5264,2,"The world Orgein is a boring world."
5,155,EDREERED,9,76,6,Average Agri,1,Feudal, 4,3200,4873,2,"The planet Edreered is most noted for its inhabitants' exceptional loathing of casinos and its inhabitants' ancient mating traditions."
5,156,EDXEBERE,152,208,0,Rich Ind,7,Corporate State,12,45760,5016,6,"The world Edxebere is reasonably noted for its fabulous goat burgers."
5,157,GECEVEON,78,243,3,Mainly Ind,2,Multi-gov, 8,11424,3662,4,"This world is very well known for Geceveonian lethal water and the Geceveonian tree grub."
5,158,ANATMA,95,214,6,Average Agri,5,Confederacy, 8,11520,5727,5,"The world Anatma is a boring planet."
5,159,LAQUUSED,56,203,3,Mainly Ind,0,Anarchy, 5,4480,4152,2,"The world Laquused is mildly fabled for its inhabitants' eccentric love for poetry but ravaged by occasional solar activity."
5,160,ANISAT,152,232,2,Poor Ind,0,Anarchy, 6,5888,5784,2,"The world Anisat is most well known for its vast dense forests."
5,161,ORLAED,10,209,1,Average Ind,5,Confederacy,12,33048,5130,6,"The planet Orlaed is most noted for its inhabitants' exceptional loathing of food blenders and its exciting  Orlaedian evil juice ."
5,162,RABEA,166,88,0,Rich Ind,2,Multi-gov,11,20640,4006,5,"This planet is very well known for Rabeaian vicious water and the Rabeaian spotted cat."
5,163,QULERAAT,247,207,7,Poor Agri,7,Corporate State, 8,11352,5623,5,"This world is reasonably well known for its great volcanoes but plagued by evil tree leopards."
5,164,USREUS,241,116,6,Average Agri,1,Feudal, 4,3200,5105,2,"This world is a revolting dump."
5,165,RAANRE,222,104,2,Poor Ind,0,Anarchy, 8,7936,4062,3,"The world Raanre is beset by a evil disease."
5,166,ESVERI,62,142,6,Average Agri,7,Corporate State, 8,14784,5182,5,"Esveri is mildly well known for its hoopy night life and its exotic cuisine."
5,167,RAATZAMA,254,158,6,Average Agri,6,Democracy, 7,11840,4094,4,"Raatzama is mildly well known for its hoopy casinos."
5,168,LEATRIEN,11,4,4,Mainly Agri,2,Multi-gov, 8,10080,3083,4,"This world is a revolting dump."
5,169,XEBEES,178,222,6,Average Agri,3,Dictatorship, 6,6720,3506,3,"The planet Xebees is an unremarkable planet."
5,170,TECEXE,223,73,1,Average Ind,4,Communist,12,28800,6111,6,"Tecexe is an unremarkable planet."
5,171,DIVEES,37,130,2,Poor Ind,5,Confederacy,10,25344,6181,5,"The planet Divees is most noted for its inhabitants' exceptional love for food blenders and its wierd rock formations."
5,172,INGEISDI,173,233,1,Average Ind,3,Dictatorship,10,20664,6061,5,"This world is reasonably notable for its exotic cuisine but ravaged by a vicious disease."
5,173,AQUTI,13,221,5,Rich Agri,6,Democracy, 7,14400,6669,4,"This world is a tedious little planet."
5,174,BEDIXE,33,151,7,Poor Agri,1,Feudal, 3,2040,3617,2,"The world Bedixe is mildly fabled for the Bedixian mountain slug but ravaged by a vicious disease."
5,175,BEQUEN,99,194,2,Poor Ind,4,Communist,11,24064,3683,5,"This planet is  noted for Zero-G hockey."
5,176,INONIN,0,50,2,Poor Ind,4,Communist, 8,17920,5888,4,"This planet is mildly fabled for its inhabitants' eccentric love for tourists but beset by evil spotted craboids."
5,177,CEMAARAN,25,140,6,Average Agri,1,Feudal, 4,3200,4121,2,"This planet is mildly fabled for its inhabitants' eccentric love for tourists but plagued by deadly earthquakes."
5,178,ENEDSO,123,202,2,Poor Ind,6,Democracy,12,33920,3451,6,"This world is plagued by frequent earthquakes."
5,179,ATMAA,210,167,7,Poor Agri,3,Dictatorship, 5,4536,3282,3,"Atmaa is a revolting little planet."
5,180,BILERA,140,175,7,Poor Agri,5,Confederacy, 4,5400,4492,3,"The world Bilera is a dull place."
5,181,ENGEATSO,156,148,4,Mainly Agri,4,Communist, 6,11136,3484,3,"This world is ravaged by unpredictable civil war."
5,182,ANRATI,71,113,1,Average Ind,3,Dictatorship,12,24696,5703,6,"The world Anrati is mildly fabled for its inhabitants' eccentric love for tourists but plagued by deadly earthquakes."
5,183,RABEER,168,119,7,Poor Agri,2,Multi-gov, 2,2016,4008,1,"This planet is very well known for killer BLOAON brandy and its fabulous cuisine."
5,184,ISBIANON,56,240,0,Rich Ind,6,Democracy,11,37600,6200,5,"The world Isbianon is a boring world."
5,185,LETEISAN,255,27,3,Mainly Ind,7,Corporate State,12,33880,3327,6,"This planet is mildly noted for its ancient CUS   ILE  weed plantations but scourged by deadly tree snakes."
5,186,RAINTE,187,93,7,Poor Agri,0,Anarchy, 4,1920,4027,2,"The world Rainte is  fabled for its fabulous cuisine and the Raintian edible poet."
5,187,BILECEDI,61,124,6,Average Agri,1,Feudal, 4,3200,4413,2,"This world is very fabled for its unusual oceans."
5,188,LAUSMAES,77,69,5,Rich Agri,7,Corporate State, 8,18040,4173,5,"The planet Lausmaes is scourged by deadly tree grubs."
5,189,RIRATEA,73,203,3,Mainly Ind,2,Multi-gov, 7,10080,6473,3,"This world is very notable for its inhabitants' ingrained shyness."
5,190,DIIS,239,156,4,Mainly Agri,5,Confederacy,10,19872,3055,5,"Diis is mildly well known for killer X juice."
5,191,LARIONRA,11,253,7,Poor Agri,0,Anarchy, 4,1920,4107,2,"This world is a revolting little planet."
5,192,ENCEIN,116,191,7,Poor Agri,0,Anarchy, 1,768,3444,1,"The world Encein is a dull place."
5,193,VEBI,36,204,4,Mainly Agri,5,Confederacy, 7,14688,4388,4,"The planet Vebi is scourged by deadly edible arts graduates."
5,194,ZALEXE,221,128,0,Rich Ind,2,Multi-gov,10,18720,4061,4,"The planet Zalexe is reasonably noted for its inhabitants' exceptional love for tourists and its unusual oceans."
5,195,INEDDIEN,168,66,2,Poor Ind,7,Corporate State,10,32384,6056,5,"The world Ineddien is most famous for the Ineddienian spotted cat."
5,196,EDORZA,178,45,7,Poor Agri,1,Feudal, 4,2520,5042,2,"The planet Edorza is a boring world."
5,197,BEREED,214,196,6,Average Agri,0,Anarchy, 4,2432,3798,2,"This world is reasonably well known for its great tropical forests but cursed by dreadful solar activity."
5,198,XEVERA,91,152,0,Rich Ind,7,Corporate State,15,56320,3419,8,"This world is mildly famous for its vast rain forests and the Xeveraian tree wolf."
5,199,EDQUONEN,205,148,4,Mainly Agri,6,Democracy, 8,18720,5069,4,"This planet is plagued by occasional solar activity."
5,200,INRIISUS,114,31,7,Poor Agri,2,Multi-gov, 4,3168,6002,2,"The planet Inriisus is an unremarkable planet."
5,201,GEESLA,72,221,5,Rich Agri,3,Dictatorship, 5,7000,3656,3,"This world is very notable for its inhabitants' ingrained silliness and its wierd volcanoes."
5,202,TIQU,34,181,5,Rich Agri,4,Communist, 7,10880,2850,4,"This planet is a tedious place."
5,203,GEERBI,82,58,2,Poor Ind,5,Confederacy,11,27648,3666,6,"The planet Geerbi is  famous for Geerbian wolf cutlet but plagued by a vicious disease."
5,204,ATENRILE,122,230,6,Average Agri,3,Dictatorship, 6,6720,3194,3,"The world Atenrile is a boring world."
5,205,ENATCE,1,190,6,Average Agri,6,Democracy, 6,10560,3329,4,"Enatce is very notable for its inhabitants' ingrained shyness."
5,206,LEERTE,201,229,7,Poor Agri,1,Feudal, 3,2040,3273,2,"The planet Leerte is mildly well known for its exotic cuisine."
5,207,ANBIAT,46,124,4,Mainly Agri,4,Communist, 8,14208,5678,4,"Anbiat is mildly well known for Anbiatian wolf meat and its unusual dense forests."
5,208,MAERA,243,145,1,Average Ind,4,Communist,12,28800,5875,6,"This world is a revolting dump."
5,209,ARZAQUAR,43,143,7,Poor Agri,1,Feudal, 5,3000,5419,3,"The world Arzaquar is very famous for its hoopy night life but scourged by frequent civil war."
5,210,ESREXE,202,122,2,Poor Ind,6,Democracy,11,31360,5322,6,"Esrexe is a revolting dump."
5,211,MAESER,122,162,2,Poor Ind,3,Dictatorship,10,18816,5754,5,"Maeser is reasonably well known for its vast oceans but ravaged by lethal spotted craboids."
5,212,RIRAED,101,240,0,Rich Ind,5,Confederacy,12,36000,6501,6,"The world Riraed is a dull world."
5,213,ORRIGEAN,140,248,0,Rich Ind,4,Communist,10,26240,5260,5,"The world Orrigean is most famous for the Orrigeanian spotted shrew."
5,214,ISTELA,123,3,3,Mainly Ind,3,Dictatorship,10,16856,6267,5,"The world Istela is a dull world."
5,215,ZABE,110,245,5,Rich Agri,2,Multi-gov, 6,6720,2926,3,"The planet Zabe is very famous for its unusual casinos but beset by a lethal disease."
5,216,AQUXEIN,183,147,3,Mainly Ind,6,Democracy,11,28000,6839,6,"The planet Aquxein is a boring world."
5,217,ARORATLA,140,34,2,Poor Ind,7,Corporate State,10,32384,5516,5,"Aroratla is reasonably notable for its great parking meters but cursed by occasional earthquakes."
5,218,BIAN,21,81,3,Mainly Ind,0,Anarchy, 6,5376,2837,3,"This planet is most notable for vicious SLESO juice but ravaged by a killer disease."
5,219,ZAGEARBE,98,187,3,Mainly Ind,1,Feudal, 8,9240,3938,4,"The world Zagearbe is a dull world."
5,220,LEONRALA,51,202,2,Poor Ind,7,Corporate State,13,40832,3123,7,"The world Leonrala is very famous for its unusual casinos but plagued by frequent earthquakes."
5,221,ESBEENA,53,180,4,Mainly Agri,2,Multi-gov, 6,7776,5173,3,"The planet Esbeena is scourged by a evil disease."
5,222,VEEDRI,175,114,2,Poor Ind,5,Confederacy,12,29952,4527,6,"This world is ravaged by unpredictable civil war."
5,223,CEENBION,206,62,6,Average Agri,0,Anarchy, 4,2432,4302,2,"The planet Ceenbion is mildly notable for its inhabitants' ingrained shyness."
5,224,EDRIVE,127,166,6,Average Agri,0,Anarchy, 5,2944,4991,2,"Edrive is cursed by vicious mountain monkeys."
5,225,GESOED,45,214,6,Average Agri,5,Confederacy, 6,9216,3629,4,"This world is very fabled for the Gesoedian edible poet."
5,226,GEONBI,67,184,0,Rich Ind,2,Multi-gov,12,22560,3651,5,"Geonbi is mildly famous for its hoopy casinos and its great parking meters."
5,227,RERIVEZA,73,198,6,Average Agri,7,Corporate State, 7,13376,6473,4,"Reriveza is most noted for the Rerivezaian mountain lobstoid and the Rerivezaian evil poet."
5,228,ORBEAT,164,246,6,Average Agri,1,Feudal, 3,2560,5284,2,"Orbeat is  famous for its inhabitants' ancient loathing of discos but plagued by occasional civil war."
5,229,XEATEN,190,49,3,Mainly Ind,0,Anarchy, 7,6272,3518,3,"This planet is plagued by deadly earthquakes."
5,230,INBIOR,167,178,2,Poor Ind,7,Corporate State,13,40832,6055,7,"This world is most fabled for Inbiorian evil juice but cursed by dreadful solar activity."
5,231,INENARES,140,153,1,Average Ind,6,Democracy,10,31680,6028,5,"The planet Inenares is a boring planet."
5,232,BIANMADI,9,74,2,Poor Ind,2,Multi-gov, 8,12672,4361,4,"The planet Bianmadi is reasonably fabled for mud hockey and the Bianmadian edible moth."
5,233,RAREAT,205,235,3,Mainly Ind,3,Dictatorship, 8,13720,4045,4,"Rareat is an unremarkable planet."
5,234,BEORLE,148,49,1,Average Ind,4,Communist, 9,21888,3732,4,"The world Beorle is a boring world."
5,235,ESQUBE,110,1,1,Average Ind,5,Confederacy,12,33048,5230,6,"The world Esqube is a boring world."
5,236,CEATRECE,119,243,3,Mainly Ind,3,Dictatorship,10,16856,4215,5,"The planet Ceatrece is a boring planet."
5,237,CEORGE,229,174,6,Average Agri,6,Democracy, 6,10560,4325,4,"This planet is most fabled for Ceorgian E  GEAB gargle blasters but scourged by dreadful solar activity."
5,238,RIZACE,162,67,3,Mainly Ind,1,Feudal, 8,9240,6562,4,"Rizace is reasonably notable for its exotic cuisine but plagued by a lethal disease."
5,239,BEXE,233,69,5,Rich Agri,4,Communist, 6,9600,3817,3,"The planet Bexe is reasonably noted for its inhabitants' eccentric shyness and its inhabitants' eccentric shyness."
5,240,ORERLE,22,0,0,Rich Ind,4,Communist,12,31360,5142,6,"This world is a tedious little planet."
5,241,ONREQUUS,44,161,3,Mainly Ind,1,Feudal, 6,7000,6700,3,"This world is a tedious little planet."
5,242,ATRARE,72,58,2,Poor Ind,6,Democracy, 9,26240,3144,5,"The planet Atrare is cursed by vicious mountain monkeys."
5,243,LATILE,19,174,6,Average Agri,3,Dictatorship, 7,7616,4115,4,"The planet Latile is reasonably fabled for mud tennis and the Latilian mountain slug."
5,244,SOTIDI,110,65,1,Average Ind,5,Confederacy,12,33048,4718,6,"Sotidi is cursed by dreadful civil war."
5,245,ERESCEON,107,109,5,Rich Agri,4,Communist, 8,12160,2923,4,"This planet is reasonably famous for the Eresceonian spotted cat."
